step_index,timestamp_s,mode,contact_pressure_pa,platen_angular_speed_rad_s,head_angular_speed_rad_s,relative_velocity_m_s,slurry_availability,interface_temperature_k,pressure_velocity_exposure,pad_surface_activity,pad_remaining_life,dresser_effectiveness,instantaneous_mrr_m_s,cumulative_removal_m,active_polish_time_s,stage_average_mrr_m_s,thermal_energy_residual_w
290,2.9,POLISH,29999.988421841877,7.9999999826766235,5.999999987730795,1.6070416148478006,0.9993523527100574,293.1994859740455,0.9999996118928006,0.9996203520320003,0.9999810140163452,1.0,1.6650886475659853e-09,3.11271689181756e-09,1.9000000000000015,1.6382720483250302e-09,5.574619876824727e-09
291,2.91,POLISH,29999.989000749785,7.999999983831516,5.999999988548741,1.6070416150801354,0.999368543892306,293.199734851365,0.9999996313343038,0.9996183527920333,0.9999809140163821,1.0,1.6651130348669476e-09,3.1293680221662295e-09,1.9100000000000015,1.6384125770503807e-09,1.1335558269820467e-08
292,2.92,POLISH,29999.989550712296,7.999999984909414,5.999999989312158,1.6070416152969815,0.9993843302949984,293.19998360917816,0.9999996498013223,0.9996163535560278,0.9999808140164171,1.0,1.6651367460381435e-09,3.146019389626611e-09,1.9200000000000015,1.6385517654305252e-09,-6.755044523742981e-09
293,2.93,POLISH,29999.990073176683,7.999999985915453,5.999999990024681,1.6070416154993712,0.9993997220376234,293.20023224754306,0.999999667342741,0.9996143543239858,0.9999807140164504,1.0,1.665159798024743e-09,3.1626709876068584e-09,1.9300000000000015,1.6386896308843812e-09,-5.094690891382925e-09
294,2.94,POLISH,29999.99056951785,7.999999986854423,5.999999990689702,1.6070416156882679,0.9994147289866828,293.2004807665177,0.9999996840049898,0.999612355095909,0.999980614016482,1.0,1.6651822073462162e-09,3.1793228096803204e-09,1.9400000000000015,1.6388261905568648e-09,3.3300864288321463e-09
295,2.95,POLISH,29999.991041041958,7.999999987730795,5.999999991310388,1.6070416158645715,0.9994293607620157,293.20072916616016,0.9999996998321671,0.9996103558717989,0.999980514016512,1.0,1.6652039901070769e-09,3.195974849581391e-09,1.9500000000000015,1.638961461323789e-09,5.742478492720693e-09
296,2.96,POLISH,29999.99148898986,7.999999988548741,5.999999991889696,1.6070416160291217,0.9994436267429653,293.20097744652827,0.9999997148661569,0.9996083566516573,0.9999804140165405,1.0,1.6652251620073562e-09,3.2126271012014647e-09,1.9600000000000015,1.6390954597966644e-09,-1.0440530218147615e-08
297,2.97,POLISH,29999.99191454037,7.999999989312158,5.999999992430382,1.607041616182702,0.9994575360743911,293.20122560768004,0.9999997291467407,0.9996063574354854,0.9999803140165675,1.0,1.6652457383528068e-09,3.229279558584993e-09,1.9700000000000015,1.6392282023274062e-09,-7.802185564287356e-10
298,2.98,POLISH,29999.99231881335,7.999999990024681,5.999999992935023,1.6070416163260433,0.9994710976725314,293.20147364967335,0.9999997427117027,0.999604358223285,0.9999802140165932,1.0,1.665265734064851e-09,3.2459322159256414e-09,1.9800000000000015,1.639359705012949e-09,-5.911829248361755e-09
299,2.99,POLISH,29999.99270287268,7.999999990689702,5.999999993406021,1.6070416164598287,0.9994843202307181,293.20172157256604,0.9999997555969298,0.9996023590150571,0.9999801140166177,1.0,1.6652851636902693e-09,3.262585067562544e-09,1.9900000000000015,1.6394899836997696e-09,-9.490719321547658e-09
300,3.0,POLISH,29999.993067729047,7.999999991310388,5.99999999384562,1.607041616584695,0.9994972122249501,293.201969376416,0.9999997678365081,0.9996003598108032,0.9999800140166409,1.0,1.665304041410651e-09,3.279238107976651e-09,2.0000000000000013,1.6396190539883244e-09,4.978645051778585e-09
301,3.0100000000000002,POLISH,29999.993414342593,7.999999991889696,5.999999994255912,1.6070416167012374,0.9995097819193264,293.202217061281,0.9999997794628126,0.9995983606105244,0.999979914016663,1.0,1.6653223810515958e-09,3.295891331787167e-09,2.010000000000001,1.6397469312373956e-09,-2.7130653279527905e-09
302,3.02,POLISH,29999.993743625462,7.999999992430382,5.999999994638851,1.6070416168100097,0.9995220373713433,293.2024646272188,0.999999790506593,0.999596361414222,0.9999798140166839,1.0,1.665340196091689e-09,3.312544733748084e-09,2.020000000000001,1.6398736305683577e-09,1.258973725271062e-08
303,3.0300000000000002,POLISH,29999.99405644419,7.999999992935023,5.999999994996261,1.6070416169115305,0.9995339864370597,293.2027120742871,0.9999998009970567,0.999594362221897,0.9999797140167038,1.0,1.6653574996712438e-09,3.3291983087447966e-09,2.0300000000000007,1.6399991668693573e-09,1.0907271530413709e-08
304,3.04,POLISH,29999.99435362198,7.999999993406021,5.999999995329844,1.6070416170062836,0.9995456367761332,293.2029594025436,0.9999998109619437,0.9995923630335505,0.9999796140167228,1.0,1.6653743046008221e-09,3.345852051790805e-09,2.0400000000000005,1.6401235547994138e-09,9.18164744234673e-09
305,3.0500000000000003,POLISH,29999.994635940882,7.99999999384562,5.999999995641188,1.60704161709472,0.9995569958567299,293.203206612046,0.9999998204276045,0.9995903638491834,0.9999795140167407,1.0,1.6653906233695457e-09,3.3625059580245004e-09,2.0500000000000003,1.640246808792439e-09,-3.9706264942651615e-09
306,3.06,POLISH,29999.994904143838,7.999999994255912,5.999999995931775,1.6070416171772597,0.9995680709603116,293.2034537028519,0.9999998294190645,0.9995883646687967,0.9999794140167577,1.0,1.6654064681531813e-09,3.3791600227060323e-09,2.06,1.6403689430611806e-09,-1.1437990110607643e-08
307,3.0700000000000003,POLISH,29999.995158936646,7.999999994638851,5.99999999620299,1.6070416172542976,0.9995788691863039,293.2037006750189,0.9999998379600958,0.9995863654923913,0.9999793140167739,1.0,1.6654218508220407e-09,3.3958142412142527e-09,2.07,1.6404899716010884e-09,3.969034878537059e-09
308,3.08,POLISH,29999.995400989814,7.999999994996261,5.999999996456125,1.6070416173261992,0.9995893974566463,293.2039475286046,0.9999998460732764,0.999584366319968,0.9999792140167892,1.0,1.6654367829486624e-09,3.4124686090437392e-09,2.0799999999999996,1.6406099081941057e-09,2.6669226826925296e-09
309,3.09,POLISH,29999.995630940324,7.999999995329844,5.999999996692383,1.607041617393308,0.9995996625202301,293.20419426366647,0.9999998537800523,0.9995823671515277,0.9999791140168038,1.0,1.6654512758153115e-09,3.4291231218018923e-09,2.0899999999999994,1.6407287664123891e-09,1.9504113879520446e-09
310,3.1,POLISH,29999.995849393308,7.999999995641188,5.999999996912891,1.6070416174559425,0.9996096709572244,293.204440880262,0.9999998611007936,0.9995803679870711,0.9999790140168178,1.0,1.6654653404212808e-09,3.445777775206105e-09,2.099999999999999,1.6408465596219555e-09,-9.252218546862423e-09
311,3.11,POLISH,29999.996056923643,7.999999995931775,5.999999997118698,1.607041617514401,0.9996194291832938,293.2046873784486,0.999999868054848,0.9995783688265989,0.9999789140168309,1.0,1.6654789874900122e-09,3.462432565081005e-09,2.109999999999999,1.6409633009862591e-09,-1.3556444855566951e-08
312,3.12,POLISH,29999.99625407746,7.99999999620299,5.999999997310785,1.6070416175689626,0.9996289434537114,293.20493375828386,0.9999998746605935,0.9995763696701118,0.9999788140168434,1.0,1.6654922274760375e-09,3.4790874873557654e-09,2.1199999999999988,1.6410790034697017e-09,6.4641625385775114e-09
313,3.13,POLISH,29999.996441373587,7.999999996456125,5.9999999974900655,1.6070416176198867,0.9996382198673687,293.20518001982504,0.9999998809354858,0.9995743705176104,0.9999787140168553,1.0,1.6655050705717383e-09,3.4957425380614827e-09,2.1299999999999986,1.6411936798410728e-09,1.1428411994529597e-08
314,3.14,POLISH,29999.996619304908,7.999999996692383,5.999999997657395,1.607041617667416,0.9996472643706844,293.20542616312946,0.9999998868961054,0.9995723713690955,0.9999786140168666,1.0,1.6655175267139431e-09,3.5123977133286223e-09,2.1399999999999983,1.6413073426769276e-09,-9.620364949114446e-09
315,3.15,POLISH,29999.996788339664,7.999999996912891,5.9999999978135685,1.6070416177117766,0.9996560827614173,293.2056721882545,0.9999998925582012,0.9995703722245676,0.9999785140168773,1.0,1.6655296055903507e-09,3.529053009384526e-09,2.149999999999998,1.6414200043648972e-09,-1.0784162896015914e-08
316,3.16,POLISH,29999.996948922682,7.999999997118698,5.999999997959331,1.6070416177531799,0.9996646806923818,293.2059180952574,0.9999998979367322,0.9995683730840271,0.9999784140168875,1.0,1.6655413166457924e-09,3.545708422550984e-09,2.159999999999998,1.6415316771069386e-09,-2.9751276997558307e-09
317,3.17,POLISH,29999.997101476547,7.999999997310785,5.999999998095376,1.6070416177918232,0.9996730636750722,293.20616388419546,0.9999999030459069,0.9995663739474748,0.9999783140168972,1.0,1.6655526690883417e-09,3.562363949241867e-09,2.1699999999999977,1.641642372922521e-09,2.8961153475393075e-09
318,3.18,POLISH,29999.99724640272,7.9999999974900655,5.999999998222351,1.60704161782789,0.9996812370831955,293.20640955512584,0.9999999078992222,0.999564374814911,0.9999782140169063,1.0,1.6655636718952598e-09,3.57901958596082e-09,2.1799999999999975,1.6417521036517541e-09,-4.084043325747189e-09
319,3.19,POLISH,29999.997384082584,7.999999997657395,5.9999999983408605,1.607041617861552,0.9996892061561156,293.20665510810574,0.9999999125094979,0.9995623756863363,0.999978114016915,1.0,1.6655743338188008e-09,3.595675329299008e-09,2.1899999999999973,1.6418608809584533e-09,-6.4147087641686085e-09
320,3.2,POLISH,29999.997514878454,7.9999999978135685,5.99999999845147,1.6070416178929703,0.9996969760022126,293.2069005431923,0.9999999168889105,0.9995603765617511,0.9999780140169233,1.0,1.665584663391859e-09,3.6123311759329266e-09,2.199999999999997,1.6419687163331507e-09,1.3407671417553502e-08
321,3.21,POLISH,29999.99763913453,7.999999997959331,5.9999999985547054,1.607041617922294,0.9997045516021573,293.2071458604426,0.9999999210490267,0.9995583774411558,0.9999779140169313,1.0,1.6655946689334893e-09,3.6289871226222617e-09,2.209999999999997,1.6420756210960483e-09,-1.2379373970361485e-08
322,3.22,POLISH,29999.997757177804,7.999999998095376,5.999999998651059,1.6070416179496627,0.9997119378121034,293.20739105991373,0.9999999250008332,0.9995563783245509,0.9999778140169387,1.0,1.6656043585542708e-09,3.6456431662078042e-09,2.2199999999999966,1.6421816063999143e-09,-9.475215279053373e-09
323,3.23,POLISH,29999.997869318915,7.999999998222351,5.999999998740988,1.607041617975207,0.9997191393668009,293.20763614166276,0.9999999287547653,0.9995543792119367,0.9999777140169459,1.0,1.665613740161546e-09,3.66229930360942e-09,2.2299999999999964,1.6422866832329263e-09,1.1175444569744286e-08
324,3.24,POLISH,29999.99797585297,7.9999999983408605,5.999999998824922,1.607041617999048,0.9997261608826309,293.20788110574665,0.9999999323207359,0.9995523801033136,0.9999776140169526,1.0,1.665622821464528e-09,3.6789555318240652e-09,2.239999999999996,1.6423908624214605e-09,1.0182176879425242e-08
325,3.25,POLISH,29999.99807706032,7.99999999845147,5.99999999890326,1.6070416180212999,0.9997330068605651,293.20812595222236,0.9999999357081607,0.9995503809986819,0.999977514016959,1.0,1.665631609979272e-09,3.695611847923858e-09,2.249999999999996,1.6424941546328288e-09,4.957243504577491e-09
326,3.2600000000000002,POLISH,29999.998173207307,7.9999999985547054,5.999999998976376,1.6070416180420684,0.9997396816890509,293.20837068114685,0.9999999389259836,0.999548381898042,0.9999774140169652,1.0,1.6656401130335266e-09,3.7122682490541933e-09,2.259999999999996,1.6425965703779648e-09,1.2897160672764585e-08
327,3.27,POLISH,29999.998264546943,7.999999998651059,5.999999999044618,1.607041618061452,0.9997461896468246,293.20861529257695,0.9999999419826998,0.9995463828013942,0.999977314016971,1.0,1.6656483377714627e-09,3.728924732431908e-09,2.2699999999999956,1.6426981200140596e-09,-5.463078878165106e-09
328,3.2800000000000002,POLISH,29999.998351319595,7.999999998740988,5.99999999910831,1.6070416180795437,0.999752534905654,293.2088597865696,0.9999999448863793,0.9995443837087388,0.9999772140169765,1.0,1.6656562911582797e-09,3.745581295343491e-09,2.2799999999999954,1.6427988137471485e-09,-4.37115943441313e-09
329,3.29,POLISH,29999.998433753615,7.999999998824922,5.9999999991677555,1.6070416180964289,0.9997587215330126,293.20910416318156,0.9999999476446872,0.999542384620076,0.9999771140169817,1.0,1.6656639799847006e-09,3.762237935143338e-09,2.289999999999995,1.642898661634649e-09,5.073090392215818e-09
330,3.3000000000000003,POLISH,29999.998512065933,7.99999999890326,5.999999999223238,1.6070416181121887,0.9997647534946873,293.2093484224697,0.9999999502649045,0.9995403855354063,0.9999770140169867,1.0,1.665671410871348e-09,3.7788946492520515e-09,2.299999999999995,1.642997673587852e-09,1.1731714266716153e-08
331,3.31,POLISH,29999.998586462636,7.999999998976376,5.999999999275023,1.6070416181268978,0.9997706346573201,293.2095925644907,0.9999999527539474,0.9995383864547296,0.9999769140169914,1.0,1.6656785902730154e-09,3.795551435154781e-09,2.3099999999999947,1.643095859374368e-09,4.4271217802815954e-09
332,3.3200000000000003,POLISH,29999.998657139506,7.999999999044618,5.999999999323355,1.607041618140626,0.999776368790887,293.20983658930135,0.9999999551183857,0.9995363873780464,0.9999768140169959,1.0,1.6656855244828282e-09,3.812208290399609e-09,2.3199999999999945,1.643193228620525e-09,3.6207836728863185e-10
333,3.33,POLISH,29999.99872428253,7.99999999910831,5.999999999368464,1.6070416181534393,0.9997819595711148,293.21008049695826,0.9999999573644597,0.9995343883053569,0.9999767140170002,1.0,1.6656922196362984e-09,3.828865212595972e-09,2.3299999999999943,1.643289790813726e-09,-1.171173380498658e-08
334,3.34,POLISH,29999.998788068402,7.9999999991677555,5.999999999410567,1.6070416181653986,0.999787410581837,293.2103242875182,0.9999999594980971,0.9995323892366612,0.9999766140170042,1.0,1.6656986817152809e-09,3.845522199413125e-09,2.339999999999994,1.6433855553047586e-09,1.3756704220213578e-08
335,3.35,POLISH,29999.99884866498,7.999999999223238,5.999999999449862,1.60704161817656,0.999792725317291,293.21056796103767,0.9999999615249285,0.9995303901719597,0.999976514017008,1.0,1.6657049165518266e-09,3.862179248578643e-09,2.349999999999994,1.6434805313100654e-09,8.613412205704662e-09
336,3.36,POLISH,29999.998906231733,7.999999999275023,5.999999999486538,1.6070416181869778,0.9997979071843588,293.2108115175733,0.9999999634503027,0.9995283911112524,0.9999764140170116,1.0,1.665710929831942e-09,3.8788363578769625e-09,2.3599999999999937,1.6435747279139716e-09,-1.0104500347551948e-08
337,3.37,POLISH,29999.998960920148,7.999999999323355,5.999999999520768,1.6070416181967009,0.9998029595047498,293.21105495718166,0.9999999652793004,0.9995263920545395,0.9999763140170151,1.0,1.6657167270992507e-09,3.895493525147955e-09,2.3699999999999934,1.6436681540708718e-09,3.02784997074923e-09
338,3.38,POLISH,29999.99901287414,7.999999999368464,5.999999999552717,1.607041618205776,0.9998078855171311,293.2112982799193,0.9999999670167471,0.9995243930018214,0.9999762140170184,1.0,1.6657223137585646e-09,3.912150748285541e-09,2.3799999999999932,1.6437608186073747e-09,8.148944630193e-09
339,3.39,POLISH,29999.999062230432,7.999999999410567,5.999999999582536,1.607041618214246,0.9998126883792028,293.2115414858426,0.9999999686672272,0.999522393953098,0.9999761140170216,1.0,1.6657276950793659e-09,3.928808025236334e-09,2.389999999999993,1.6438527302244125e-09,-6.244093242457893e-09
340,3.4,POLISH,29999.99910911891,7.999999999449862,5.999999999610367,1.607041618222151,0.9998173711697227,293.2117845750081,0.9999999702350957,0.9995203949083696,0.9999760140170245,1.0,1.6657328761992004e-09,3.9454653539983266e-09,2.399999999999993,1.6439438974993077e-09,5.138957703820779e-09
341,3.41,POLISH,29999.999153662964,7.999999999486538,5.9999999996363425,1.6070416182295295,0.9998219368904796,293.2120275474722,0.9999999717244885,0.9995183958676364,0.9999759140170273,1.0,1.6657378621269848e-09,3.9621227326195966e-09,2.4099999999999926,1.6440343288878044e-09,2.299657353432849e-09
342,3.42,POLISH,29999.999195979817,7.999999999520768,5.999999999660586,1.6070416182364156,0.9998263884682176,293.21227040329126,0.9999999731393354,0.9995163968308983,0.9999758140170301,1.0,1.6657426577462337e-09,3.978780159197059e-09,2.4199999999999924,1.6441240327260625e-09,2.0179271587039693e-09
343,3.43,POLISH,29999.999236180825,7.999999999552717,5.999999999683213,1.6070416182428429,0.9998307287565121,293.21251314252163,0.9999999744833685,0.9995143977981557,0.9999757140170327,1.0,1.6657472678182005e-09,3.99543763187524e-09,2.429999999999992,1.6442130172326146e-09,-7.386546485577128e-09
344,3.44,POLISH,29999.999274371785,7.999999999582536,5.9999999997043325,1.6070416182488416,0.9998349605375993,293.21275576521964,0.9999999757601334,0.9995123987694086,0.999975614017035,1.0,1.6657516969849462e-09,4.01209514884509e-09,2.439999999999992,1.644301290510288e-09,-9.224720542988507e-09
345,3.45,POLISH,29999.999310653195,7.999999999610367,5.999999999724044,1.6070416182544405,0.9998390865241593,293.2129982714416,0.9999999769729976,0.999510399744657,0.9999755140170373,1.0,1.665755949772322e-09,4.028752708342813e-09,2.4499999999999917,1.6443888605480924e-09,1.3153140798749519e-08
346,3.46,POLISH,29999.999345120534,7.9999999996363425,5.999999999742441,1.607041618259666,0.9998431093610554,293.21324066124373,0.9999999781251605,0.9995084007239012,0.9999754140170395,1.0,1.6657600305928887e-09,4.045410308648742e-09,2.4599999999999915,1.6444757352230714e-09,-8.907889537113078e-09
347,3.47,POLISH,29999.999377864508,7.999999999660586,5.999999999759611,1.6070416182645435,0.9998470316270289,293.21348293468225,0.9999999792196613,0.9995064017071413,0.9999753140170415,1.0,1.6657639437487507e-09,4.0620679480862295e-09,2.4699999999999913,1.644561922302123e-09,-2.0349801843622117e-09
